endDate,value,Date,isTrip
2016-09-05,9.04806882,,False
2016-09-06,2.39972069,,False
2016-09-07,10.38440296,,False
2016-09-08,6.5769471899999985,,False
2016-09-09,2.6279032000000004,,False
2016-09-10,9.40348632,,False
2016-09-11,3.1851678799999994,,False
2016-09-12,1.7478356000000004,,False
2016-09-13,9.776607569999998,,False
2016-09-14,3.4749860900000007,,False
2016-09-15,4.8824348299999984,2016-09-15,True
2016-09-16,5.28689619,2016-09-16,True
2016-09-17,6.436720600000001,2016-09-17,True
2016-09-18,9.00953068,2016-09-18,True
2016-09-19,3.5465077,,False
2016-09-20,3.4840181800000014,,False
2016-09-21,4.3019641900000005,,False
2016-09-22,3.18144137,,False
2016-09-23,8.599568760000004,,False
2016-09-24,3.3842851299999994,,False
2016-09-25,4.07395155,,False
2016-09-26,8.148719550000001,,False
2016-09-27,5.205218199999999,,False
2016-09-28,3.049257000000001,,False
2016-09-29,10.2911229,,False
2016-09-30,4.1730834099999985,,False
2016-10-01,3.51922932,,False
2016-10-02,0.8878493700000001,,False
2016-10-03,8.274104999999999,,False
2016-10-04,2.547829030000001,,False
2016-10-05,9.1857473,,False
2016-10-06,4.650194980000001,,False
2016-10-07,2.30711605,,False
2016-10-08,9.14641908,,False
2016-10-09,2.76950331,,False
2016-10-10,3.6650251460000014,,False
2016-10-11,10.10310105,,False
2016-10-12,3.2251014199999988,,False
2016-10-13,3.6318074400000007,,False
2016-10-14,3.3154882259,,False
2016-10-15,8.98729672,2016-10-15,True
2016-10-16,2.706620335,2016-10-16,True
2016-10-17,1.79657207,2016-10-17,True
2016-10-18,1.68024802,2016-10-18,True
2016-10-19,4.4120409160000005,2016-10-19,True
2016-10-20,2.68840635,2016-10-20,True
2016-10-21,5.573009289999999,2016-10-21,True
2016-10-22,7.67708284,2016-10-22,True
2016-10-23,9.233855019999998,2016-10-23,True
2016-10-24,5.880501398,2016-10-24,True
2016-10-25,6.04493317,2016-10-25,True
2016-10-26,9.140064790000002,2016-10-26,True
2016-10-27,7.414335684999998,2016-10-27,True
2016-10-28,7.62643039,2016-10-28,True
2016-10-29,4.506694589999999,2016-10-29,True
2016-10-30,1.2987951400000002,,False
2016-10-31,1.4946414930000005,,False
2016-11-01,8.08628845,,False
2016-11-02,5.459805907000001,,False
2016-11-03,2.07157366,,False
2016-11-04,8.430320084,,False
2016-11-05,3.40493754,,False
2016-11-06,1.0194959600000002,,False
2016-11-07,7.219464667,,False
2016-11-08,3.85643504,,False
2016-11-09,4.34282114,,False
2016-11-10,4.58808038,,False
2016-11-11,9.06440965,,False
2016-11-12,4.006259409999998,,False
2016-11-13,1.49863985,,False
2016-11-14,8.911197679999997,,False
2016-11-15,2.5874690609999997,,False
2016-11-16,3.2628585699999992,,False
2016-11-17,3.01439557,,False
2016-11-18,2.0035259780000003,,False
2016-11-19,10.145995180000003,,False
2016-11-20,2.00257881,,False
2016-11-21,2.2859101330000002,,False
2016-11-22,5.29328007,,False
2016-11-23,3.2510019199999998,,False
2016-11-24,2.7785001819999997,,False
2016-11-25,11.696976370000002,,False
2016-11-26,2.48107136,,False
2016-11-27,0.9728995889999998,,False
2016-11-28,8.82849448,,False
2016-11-29,10.30388756,,False
2016-11-30,4.756146439,,False
2016-12-01,4.2380986510000005,,False
2016-12-02,5.056705559999998,,False
2016-12-03,7.13949671,,False
2016-12-04,1.1453228800000002,,False
2016-12-05,2.0774944849999994,,False
2016-12-06,7.826487098999999,,False
2016-12-07,3.09087139,,False
2016-12-08,2.567719250000001,,False
2016-12-09,10.726865807000001,,False
2016-12-10,3.55163902,,False
2016-12-11,1.1691722200000003,,False
2016-12-12,8.663925267,,False
2016-12-13,3.42797826,,False
2016-12-14,2.74370238,,False
2016-12-15,4.2339549000000005,,False
2016-12-16,2.9591055399999995,,False
2016-12-17,1.3524567700000003,,False
2016-12-18,7.349259292999999,,False
2016-12-19,3.0814433199999995,,False
2016-12-20,3.0101540000000013,,False
2016-12-21,8.72846496,,False
2016-12-22,2.4729112000000004,,False
2016-12-23,1.77902296,,False
2016-12-24,2.27200424,,False
2016-12-25,0.0177485,,False
2016-12-26,0.5759916909999999,,False
2016-12-27,0.00769548,,False
2016-12-28,4.66863649,,False
2016-12-29,3.9746345,,False
2016-12-30,1.01673298,,False
2016-12-31,8.631924010999999,,False
2017-01-01,0.30509876,,False
2017-01-02,1.2543503800000002,,False
2017-01-03,10.07960074,,False
2017-01-04,3.63501694,,False
2017-01-05,1.9508021,,False
2017-01-06,8.41869253,,False
2017-01-07,2.2547455400000005,,False
2017-01-08,0.7548863599999999,,False
2017-01-09,2.796040273,,False
2017-01-10,8.3287683,,False
